report_date,market_name,contract_code,open_interest,dealer_long,dealer_short,asset_manager_long,asset_manager_short,leveraged_long,leveraged_short,other_long,other_short,nonreportable_long,nonreportable_short,symbol,available_at,leveraged_net,leveraged_net_pct_oi,leveraged_weekly_change,leveraged_percentile,leveraged_zscore,asset_manager_net,asset_manager_net_pct_oi,asset_manager_weekly_change,asset_manager_percentile,asset_manager_zscore,dealer_net,dealer_net_pct_oi,dealer_weekly_change,other_net,other_net_pct_oi,other_weekly_change,nonreportable_net,nonreportable_net_pct_oi,nonreportable_weekly_change,date,close,price_sma,price_momentum,price_normalized,state,extreme_direction,proxy_symbol
2020-09-29,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,275596,81205,15633,70680,34360,53195,56842,12225,125741,48557,33286,NQ,2020-10-02 15:30:00-04:00,-3647,-1.32331383619501,-6.799539451148461,82.05128205128204,0.75045955580237,36320,13.178710866630865,0.5567668095494511,57.05128205128205,0.34904710968029934,65572,23.79279815381936,-10.850006280893322,-113516,-41.18927705772217,16.045141661801225,15271,5.5410818734669585,1.0476372606911069,,,,,,UNWINDING_LONG,long,QQQ
2020-10-06,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,277502,92137,19013,67902,36229,46904,54587,12236,124238,48199,33311,NQ,2020-10-09 15:30:00-04:00,-7683,-2.7686286945679672,-1.4453148583729571,70.51282051282051,0.545050085124643,31673,11.413611433431111,-1.7650994331997545,49.358974358974365,0.1837374145252227,73124,26.350801075307565,2.5580029214882067,-112002,-40.36079019250312,0.8284868652190553,14888,5.365006378332408,-0.17607549513455023,,,,,,UNWINDING_LONG,long,QQQ
2020-10-13,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,226211,41440,50961,67015,37152,45772,71387,11559,21123,49058,34221,NQ,2020-10-16 15:30:00-04:00,-25615,-11.323498857261583,-8.554870162693616,23.717948717948715,-0.6918288007466475,29863,13.201391621097118,1.7877801876660069,57.05128205128205,0.3428086622335276,-9521,-4.208902308022156,-30.559703383329722,-9564,-4.227911109539324,36.1328790829638,14837,6.558920653725946,1.1939142753935377,,,,,,UNWINDING_LONG,long,QQQ
2020-10-20,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,219891,50495,45149,55115,37541,44716,73052,11904,21414,46851,31925,NQ,2020-10-23 15:30:00-04:00,-28336,-12.88638461783338,-1.5628857605717972,17.94871794871795,-0.9120241724116516,17574,7.992141561046155,-5.209250060050963,37.82051282051282,-0.13754787943421345,5346,2.431204551345894,6.64010685936805,-9510,-4.3248700492516745,-0.09695893971235048,14926,6.787908554693007,0.228987900967061,,,,,,UNWINDING_LONG,long,QQQ
2020-10-27,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,227676,59810,44747,54224,35507,48087,80881,11057,21863,44148,34328,NQ,2020-10-30 15:30:00-04:00,-32794,-14.403801893919429,-1.5174172760860483,12.82051282051282,-1.1283618994224403,18717,8.220892847730987,0.22875128668483224,39.1025641025641,-0.11918543997933399,15063,6.615980604016234,4.18477605267034,-10806,-4.7462183102303275,-0.42134826097865297,9820,4.313146752402537,-2.4747618022904696,2020-11-01,299.6199951171875,250.35800170898438,0.1272808814652938,557.7568262798138,NORMAL,,QQQ
2020-11-03,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,222955,52949,39151,51595,34802,51007,84637,12431,19441,43979,33930,NQ,2020-11-06 15:30:00-05:00,-33630,-15.083761297122738,-0.6799594032033092,10.897435897435898,-1.2254779871026222,16793,7.532013186517458,-0.6888796612135284,35.8974358974359,-0.18387638891048538,13798,6.188692785539683,-0.4272878184765512,-7010,-3.1441322239913885,1.602086086238939,10049,4.507187549056985,0.1940407966544475,,,,,,NORMAL,,QQQ
2020-11-10,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,238100,57015,40712,54872,39444,59611,79611,11442,35645,44124,31652,NQ,2020-11-13 15:30:00-05:00,-20000,-8.399832003359933,6.683929293762805,42.94871794871795,-0.19515916991374582,15428,6.479630407391852,-1.0523827791256064,33.33333333333333,-0.28197887721042564,16303,6.847123057538849,0.6584302719991664,-24203,-10.165056698866023,-7.020924474874635,12472,5.238135237295254,0.7309476882382695,,,,,,NORMAL,,QQQ
2020-11-17,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,238473,63201,39056,60621,34727,52350,84014,8994,35418,40112,32063,NQ,2020-11-20 15:30:00-05:00,-31664,-13.277813421225883,-4.87798141786595,18.58974358974359,-0.9444292218052519,25894,10.858252296905729,4.378621889513877,46.794871794871796,0.11692782366555035,24145,10.124835935305045,3.277712877766196,-26424,-11.080499679208968,-0.9154429803429451,8049,3.3752248682240755,-1.8629103690711788,,,,,,NORMAL,,QQQ
2020-11-24,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,247258,70766,37725,63376,33726,47005,93286,9004,35817,44779,34376,NQ,2020-11-27 15:30:00-05:00,-46281,-18.717695686287197,-5.439882265061314,3.205128205128205,-1.8003155758149374,29650,11.991523024533079,1.13327072762735,51.28205128205128,0.21729938430193396,33041,13.362965000121331,3.2381290648162864,-26813,-10.84413851119074,0.23636116801822737,10403,4.207346172823528,0.8321213045994527,2020-12-01,313.739990234375,261.1520004272461,0.06395816955801258,584.04186663758,EXTREME_SHORT,short,QQQ
2020-12-01,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,245965,69501,39259,66517,33075,45701,93536,8715,33617,43811,34758,NQ,2020-12-04 15:30:00-05:00,-47835,-19.447888927286403,-0.7301932409992062,2.564102564102564,-1.899246509087859,33442,13.596243367958856,1.604720343425777,57.05128205128205,0.3598540043231807,30242,12.295245258471734,-1.0677197416495972,-24902,-10.124204663265099,0.7199338479256419,9053,3.6806049641209113,-0.5267412087026169,,,,,,EXTREME_SHORT,short,QQQ
2020-12-08,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,244507,59802,46008,70670,29554,45533,104704,9045,13817,44369,35336,NQ,2020-12-11 15:30:00-05:00,-59171,-24.200125149791212,-4.752236222504809,1.282051282051282,-2.6233274240321918,41116,16.81587848200665,3.2196351140477937,69.87179487179486,0.649155370584299,13794,5.64155627446249,-6.653688984009245,-4772,-1.9516823649220676,8.172522298343031,9033,3.6943727582441404,0.013767794123229038,,,,,,EXTREME_SHORT,short,QQQ
2020-12-15,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,276828,58768,39431,67886,31866,42220,107724,13006,13850,53326,42335,NQ,2020-12-18 15:30:00-05:00,-65504,-23.662346294449982,0.5377788553412302,1.9230769230769231,-2.473734839746318,36020,13.011689568974237,-3.8041889130324122,54.48717948717948,0.2918975728052926,19337,6.9852038088632655,1.343647534400776,-844,-0.3048824540870143,1.6467999108350533,10991,3.970335370699496,0.2759626124553556,,,,,,EXTREME_SHORT,short,QQQ
2020-12-21,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,212706,40391,49496,76432,24490,41623,85836,13783,12262,32487,32632,NQ,2020-12-24 15:30:00-05:00,-44213,-20.785967485637453,2.876378808812529,3.8461538461538463,-1.970799268858798,51942,24.41962144932442,11.407931880350183,94.87179487179486,1.339308387828373,-9105,-4.28055626075428,-11.265760069617546,1521,0.7150715071507151,1.0199539612377295,-145,-0.0681692100834015,-4.038504580782898,,,,,,EXTREME_SHORT,short,QQQ
2020-12-29,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,216887,42414,43225,79630,21236,41964,98604,9388,13304,35383,32410,NQ,2021-01-01 15:30:00-05:00,-56640,-26.11498153416295,-5.329014048525497,0.0,-2.7476533461561865,58394,26.923697593677815,2.5040761443533945,97.43589743589743,1.5517919911417937,-811,-0.37392743686804647,3.906628823886234,-3916,-1.8055485114368313,-2.5206200185875463,2973,1.370759888790015,1.4389290988734165,2021-01-01,314.55999755859375,273.56800079345703,0.13216240175891267,585.5683491492147,EXTREME_SHORT,short,QQQ
2021-01-05,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,220898,43197,39997,79503,21924,45851,102932,8608,14586,34731,32451,NQ,2021-01-08 15:30:00-05:00,-57081,-25.840433141087743,0.2745483930752073,0.641025641025641,-2.6247117758536547,57579,26.065876558411574,-0.857821035266241,95.51282051282051,1.451648846523701,3200,1.448632400474427,1.8225598373424736,-5978,-2.7062264031362893,-0.900677891699458,2280,1.0321505853380293,-0.3386093034519857,,,,,,EXTREME_SHORT,short,QQQ
2021-01-12,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,232289,53308,31491,77760,24308,46853,117449,9258,13557,34736,35110,NQ,2021-01-15 15:30:00-05:00,-70596,-30.391452027431345,-4.551018886343602,0.0,-3.211034211406613,53452,23.01099061944388,-3.0548859389676934,89.1025641025641,1.1578422183003851,21817,9.392179569415685,7.943547168941258,-4299,-1.8507118287994697,0.8555145743368195,-374,-0.16100633262875125,-1.1931569179667805,,,,,,EXTREME_SHORT,short,QQQ
2021-01-19,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,235051,51534,35461,79996,22686,50825,113677,8805,14428,33370,38278,NQ,2021-01-22 15:30:00-05:00,-62852,-26.739728824808232,3.6517232026231135,0.641025641025641,-2.578717137273932,57310,24.38194264223509,1.370952022791208,92.94871794871796,1.2672308209943217,16073,6.838090456964658,-2.5540891124510265,-5623,-2.3922467889947288,-0.541534960195259,-4908,-2.0880574853967864,-1.9270511527680352,,,,,,EXTREME_SHORT,short,QQQ
2021-01-26,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,232059,45994,39134,77792,21848,52949,107694,9807,13152,34990,39704,NQ,2021-01-29 15:30:00-05:00,-54745,-23.590983327515847,3.148745497292385,5.128205128205128,-2.073710431975107,55944,24.107662275541994,-0.27428036669309463,91.02564102564102,1.22666021803987,6860,2.9561447735274218,-3.8819456834372366,-3345,-1.4414437707651933,0.9508030182295355,-4714,-2.031379950788377,0.056677534608409186,2021-02-01,314.1400146484375,283.0910018920898,0.1661593620695671,584.7865310500291,EXTREME_SHORT,short,QQQ
2021-02-02,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,234732,44780,42666,81903,26752,48966,103787,9469,14442,39491,36962,NQ,2021-02-05 15:30:00-05:00,-54821,-23.35471942470562,0.2362639028102258,5.769230769230769,-2.001964200098444,55151,23.49530528432425,-0.6123569912177445,89.1025641025641,1.156410269339906,2114,0.9006015370720651,-2.0555432364553567,-4973,-2.1185863026770955,-0.6771425319119022,2529,1.0773989059864015,3.1087788567747787,,,,,,EXTREME_SHORT,short,QQQ
2021-02-09,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,234372,46910,44902,80589,25848,48331,102355,9217,13169,38319,37092,NQ,2021-02-12 15:30:00-05:00,-54024,-23.050535046848598,0.30418437785702324,6.41025641025641,-1.9296742580084418,54741,23.356458962674722,-0.13884632164952748,88.46153846153845,1.129127201384383,2008,0.8567576331643711,-0.04384390390769399,-3952,-1.6862082501322684,0.4323780525448271,1227,0.5235267011417746,-0.553872204844627,,,,,,EXTREME_SHORT,short,QQQ
2021-02-16,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,235353,51430,41539,72793,26006,49983,102293,9353,13832,37670,37559,NQ,2021-02-19 15:30:00-05:00,-52310,-22.226187896478905,0.8243471503696931,7.051282051282051,-1.7872720733633336,46787,19.87950015508619,-3.476958807588531,77.56410256410257,0.8083033001283679,9891,4.202623293520796,3.345865660356425,-4479,-1.9030987495379281,-0.21689049940565974,111,0.04716319740984819,-0.4763635037319264,,,,,,EXTREME_SHORT,short,QQQ
2021-02-23,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,240070,69657,34252,57138,34541,51726,103574,8841,17484,38216,35727,NQ,2021-02-26 15:30:00-05:00,-51848,-21.597034198358813,0.629153698120092,7.6923076923076925,-1.6832653988520865,22597,9.412671304202942,-10.46682885088325,36.53846153846153,-0.14198879501558084,35405,14.747781896946725,10.545158603425929,-8643,-3.6001999416836754,-1.6971011921457473,2489,1.0367809388928229,0.9896177414829747,2021-03-01,319.1300048828125,291.6680023193359,0.06511584701813454,594.0756344531704,EXTREME_SHORT,short,QQQ
2021-03-02,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,244016,86577,26127,49907,41642,48155,97593,8022,20996,35334,41637,NQ,2021-03-05 15:30:00-05:00,-49438,-20.260146875614712,1.3368873227441007,10.256410256410255,-1.4803503692919724,8265,3.387072978821061,-6.02559832538188,23.717948717948715,-0.6979874995998676,60450,24.772965707166744,10.02518381022002,-12974,-5.316864467903744,-1.7166645262200686,-6303,-2.583027342469346,-3.619808281362169,,,,,,UNWINDING_SHORT,short,QQQ
2021-03-09,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,253528,86221,24463,50384,54451,57779,90891,7470,20368,35185,46866,NQ,2021-03-12 15:30:00-05:00,-33112,-13.060490360039127,7.199656515575585,28.205128205128204,-0.5086199060492358,-4067,-1.6041620649395727,-4.991235043760634,19.871794871794872,-1.1723281653934152,61758,24.359439588526712,-0.4135261186400321,-12898,-5.087406519201035,0.2294579487027093,-11681,-4.607380644346976,-2.0243533018776296,,,,,,UNWINDING_SHORT,short,QQQ
2021-03-16,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,257385,74758,21724,53611,50700,49093,87970,9797,19419,36281,43727,NQ,2021-03-19 15:30:00-04:00,-38877,-15.10460982574742,-2.0441194657082935,19.871794871794872,-0.7704450998684,2911,1.1309905394642268,2.7351526044037993,21.794871794871796,-0.9298583143964972,53034,20.604930357246925,-3.754509231279787,-9622,-3.7383685917982787,1.349037927402756,-7446,-2.8929424791654523,1.7144381651815235,,,,,,NORMAL,,QQQ
2021-03-23,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,221777,67838,23243,57748,46919,46733,84779,7892,18611,31917,38576,NQ,2021-03-26 15:30:00-04:00,-38046,-17.155070183111864,-2.050460357364443,16.666666666666664,-1.0324219791382834,10829,4.882832755425495,3.7518422159612683,26.923076923076923,-0.5779897466853733,44595,20.108036451029637,-0.4968939062172879,-10719,-4.833233383083007,-1.0948647912847282,-6659,-3.0025656402602614,-0.10962316109480907,2021-04-01,337.989990234375,300.7070007324219,0.07729330259073566,629.1843913612565,NORMAL,,QQQ
2021-03-30,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,222230,71601,22754,55218,45524,45922,84645,7573,19940,32175,39626,NQ,2021-04-02 15:30:00-04:00,-38723,-17.424740134095305,-0.2696699509834417,16.025641025641026,-1.0557082379366,9694,4.36214732484363,-0.5206854305818647,25.64102564102564,-0.6263277860054064,48847,21.980380686675968,1.872344235646331,-12367,-5.56495522656707,-0.7317218434840633,-7451,-3.35283265085722,-0.35026701059695853,,,,,,NORMAL,,QQQ
2021-04-06,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,214588,48222,25810,61618,42177,52895,81002,7573,17985,35071,38405,NQ,2021-04-09 15:30:00-04:00,-28107,-13.098122914608458,4.326617219486847,30.128205128205128,-0.47607627912863526,19441,9.059686468954462,4.697539144110832,35.8974358974359,-0.19864274253930791,22412,10.444200048464966,-11.536180638211002,-10412,-4.85208865360598,0.7128665729610901,-3334,-1.5536749492049882,1.7991577016522318,,,,,,NORMAL,,QQQ
2021-04-13,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,214302,47714,31671,58575,39171,55631,76007,7970,18780,35513,39774,NQ,2021-04-16 15:30:00-04:00,-20376,-9.508077386118655,3.590045528489803,45.51282051282051,-0.0006029733443533736,19404,9.054511857098861,-0.005174611855601086,35.256410256410255,-0.2077920871502731,16043,7.486164384840086,-2.95803566362488,-10810,-5.04428330113578,-0.1921946475298002,-4261,-1.9883155546845106,-0.43464060547952243,,,,,,NORMAL,,QQQ
2021-04-20,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,218144,47764,44018,53222,34451,61494,71773,7513,18244,37377,38884,NQ,2021-04-23 15:30:00-04:00,-10279,-4.712025084347954,4.796052301770701,72.43589743589743,0.6364096961557397,18771,8.6048665101951,-0.4496453469037611,33.33333333333333,-0.26067299598650434,3746,1.7172143171483056,-5.7689500676917795,-10731,-4.919227666128796,0.12505563500698447,-1507,-0.6908280768666569,1.2974874778178536,,,,,,NORMAL,,QQQ
2021-04-27,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,217879,60435,41638,51077,33544,53393,73358,7372,17350,35574,41961,NQ,2021-04-30 15:30:00-04:00,-19965,-9.163342956411586,-4.451317872063632,49.358974358974365,0.038010408822855696,17533,8.047127075119677,-0.5577394350754226,30.128205128205128,-0.32504556579962496,18797,8.627265592370078,6.910051275221772,-9978,-4.5796061116491265,0.33962155447966946,-6387,-2.931443599429041,-2.240615522562384,2021-05-01,333.92999267578125,307.5209991455078,0.061578062269597424,621.6265134162304,NORMAL,,QQQ
2021-05-04,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,237240,69189,36843,50764,37600,60277,89168,7653,16687,38816,46401,NQ,2021-05-07 15:30:00-04:00,-28891,-12.177963243972348,-3.0146202875607617,33.97435897435898,-0.36168169987904214,13164,5.548811330298432,-2.4983157448212454,25.0,-0.5739324102492183,32346,13.634294385432474,5.007028793062396,-9034,-3.8079581858034057,0.7716479258457207,-7585,-3.1971842859551507,-0.2657406865261098,,,,,,NORMAL,,QQQ
2021-05-11,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,227436,70088,31612,50144,38936,50991,79685,8575,19143,36658,47080,NQ,2021-05-14 15:30:00-04:00,-28694,-12.616296452628431,-0.4383332086560827,33.97435897435898,-0.41703002994465943,11208,4.927979739355247,-0.620831590943185,23.717948717948715,-0.6429241681810866,38476,16.917286621291264,3.2829922358587904,-10568,-4.646581895566225,-0.8386237097628193,-10422,-4.582388012451855,-1.3852037264967039,,,,,,NORMAL,,QQQ
2021-05-18,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,227977,67060,30664,46795,48892,55393,74812,9359,17501,37611,44349,NQ,2021-05-21 15:30:00-04:00,-19419,-8.517964531509758,4.098331921118673,51.92307692307693,0.12735930003929388,-2097,-0.919829631936555,-5.847809371291802,16.025641025641026,-1.2148673125012779,36396,15.964768375757204,-0.9525182455340602,-8142,-3.5714129056878545,1.0751689898783705,-6738,-2.9555613066230366,1.626826705828818,,,,,,NORMAL,,QQQ
2021-05-25,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,233388,73101,30379,49158,49321,53862,79533,8926,16791,37390,46413,NQ,2021-05-28 15:30:00-04:00,-25671,-10.999280168646203,-2.4813156371364453,37.17948717948718,-0.2080591541031967,-163,-0.06984078016007678,0.8499888517764782,16.666666666666664,-1.13950793946627,42722,18.305139938642945,2.340371562885741,-7865,-3.3699247604846865,0.20148814520316805,-9023,-3.8660942293519804,-0.9105329227289438,2021-06-01,354.42999267578125,313.4759979248047,0.12825484226335618,659.7882353475858,NORMAL,,QQQ
2021-06-01,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,238373,74907,32215,49133,51183,57404,79277,8149,17903,37164,46179,NQ,2021-06-04 15:30:00-04:00,-21873,-9.175955330511425,1.8233248381347789,48.07692307692308,0.03405197884743722,-2050,-0.8599967278173283,-0.7901559476572515,15.384615384615385,-1.2227139700130736,42692,17.909746489745064,-0.395393448897881,-9754,-4.091906382014741,-0.721981621530055,-9015,-3.781888049401568,0.08420617995041235,,,,,,NORMAL,,QQQ
2021-06-08,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,238155,73795,31613,55367,50964,52023,80936,8011,16397,37619,46905,NQ,2021-06-11 15:30:00-04:00,-28913,-12.140412756398144,-2.964457425886719,34.61538461538461,-0.35402760558182594,4403,1.8487959522159938,2.708792680033322,17.94871794871795,-0.9613775306715213,42182,17.711994289433353,-0.1977522003117116,-8386,-3.5212361697214,0.5706702122933414,-9286,-3.899141315529802,-0.11725326612823395,,,,,,NORMAL,,QQQ
2021-06-15,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,288897,71602,34728,58831,54377,66679,86892,6822,16203,38994,50728,NQ,2021-06-18 15:30:00-04:00,-20213,-6.996611248991855,5.143801507406288,57.692307692307686,0.3366262202174606,4454,1.5417259438484996,-0.3070700083674942,17.307692307692307,-0.9988999434874475,36874,12.763718557132819,-4.948275732300534,-9381,-3.247178060000623,0.27405810972077704,-11734,-4.06165519198884,-0.16251387645903792,,,,,,NORMAL,,QQQ
2021-06-22,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,223769,52124,32900,55144,50879,62490,70153,8700,15395,34576,43707,NQ,2021-06-25 15:30:00-04:00,-7663,-3.424513672581993,3.5720975764098624,78.2051282051282,0.8104223475054496,4265,1.9059834025267128,0.36425745867821324,18.58974358974359,-0.9529351987805668,19224,8.59100232829391,-4.172716228838908,-6695,-2.991924708069482,0.25525335193114085,-9131,-4.080547350169148,-0.018892158180308094,2021-07-01,364.57000732421875,322.1489990234375,0.14238712044043694,678.664353366783,NORMAL,,QQQ
2021-06-29,NASDAQ-100 STOCK INDEX (MINI) - CHICAGO MERCANTILE EXCHANGE,209742,224134,57434,35749,56771,45341,56697,72641,9114,13659,34023,46649,NQ,2021-07-02 15:30:00-04:00,-15944,-7.11360168470647,-3.6890880121244773,56.41025641025641,0.31067329148921663,11430,5.099627901166267,3.193644498639554,25.0,-0.6336622301119141,21685,9.675015838739325,1.0840135104454145,-4545,-2.0278047953456415,0.9641199127238407,-12626,-5.63323725985348,-1.5526899096843323,,,,,,NORMAL,,QQQ
